6.000000000000000000e+01,7.818008999999999986e+00,3.564727389763264682e+02,4.210182553531492400e-01,7.519453324354507195e+00,1.437370637352134217e+01,3.950418251404057279e-02,3.562567175841750355e+01,6.218680605068338399e-04,2.824505488107328932e-02,1.665776512631237261e-04,1.538655991628434182e-07,9.993208403108850746e+01
6.100000000000000000e+01,7.971742459999999753e+00,3.563445825010276735e+02,4.208696331491652010e-01,7.651454606606652220e+00,1.437738904933330097e+01,3.951769145128196381e-02,3.562198914544493533e+01,6.218052210914384653e-04,2.915755634435905283e-02,1.665849183077939047e-04,1.538638803873217189e-07,9.993115801342258919e+01
6.200000000000000000e+01,7.989125379999999943e+00,3.562164525778938469e+02,4.207210794937596421e-01,7.783430393103825118e+00,1.438107284463130142e+01,3.953120586126779995e-02,3.561830540911317655e+01,6.217462548920131560e-04,3.008175418882761895e-02,1.665923122963909706e-04,1.538621708411101615e-07,9.993022029377597448e+01
6.300000000000000000e+01,8.098724819999999269e+00,3.560883490973594121e+02,4.205725938988824075e-01,7.915380803819531685e+00,1.438475776931098338e+01,3.954472576840094983e-02,3.561462054586236547e+01,6.216848259741082888e-04,3.101753107277785068e-02,1.665998319678585330e-04,1.538604704440660358e-07,9.992927098946684339e+01
6.400000000000000000e+01,8.442243219999999937e+00,3.559602719509400686e+02,4.204241758650605343e-01,8.047305946521955633e+00,1.438844382213138040e+01,3.955825119686732366e-02,3.561093455237292460e+01,6.216254950382427103e-04,3.196477096185060957e-02,1.666074760693985152e-04,1.538587791109325374e-07,9.992831021650691525e+01
6.500000000000000000e+01,8.621391040000000672e+00,3.558322210314643144e+02,4.202758248870357982e-01,8.179205929774951755e+00,1.439213100395679312e+01,3.957178217065653036e-02,3.560724742531512987e+01,6.215707273834382039e-04,3.292335911457396069e-02,1.666152433575115814e-04,1.538570967529918323e-07,9.992733808961466480e+01
6.600000000000000000e+01,8.579513210000000001e+00,3.557041962333076413e+02,4.201275404581498729e-01,8.311080875685584957e+00,1.439581933073874609e+01,3.958531871358269422e-02,3.560355916110513874e+01,6.215081553681532384e-04,3.389318206806712225e-02,1.666231325982984372e-04,1.538554232792595061e-07,9.992635472223065563e+01
6.700000000000000000e+01,8.816854749999999186e+00,3.555761974516951796e+02,4.199793220694461593e-01,8.442930884428941241e+00,1.439950879734545808e+01,3.959886084923544547e-02,3.559986975658507191e+01,6.214460686811883400e-04,3.487412762393884980e-02,1.666311425701970329e-04,1.538537585974530397e-07,9.992536022653088423e+01
6.800000000000000000e+01,8.861627040000000122e+00,3.554482245833334559e+02,4.198311692144187646e-01,8.574756067818160687e+00,1.440319941176632668e+01,3.961240860102940853e-02,3.559617920837915506e+01,6.213798537168975511e-04,3.586608483428837396e-02,1.666392720629025900e-04,1.538521026145656743e-07,9.992435471344101927e+01
6.900000000000000000e+01,8.865007990000000504e+00,3.553202775257898907e+02,4.196830813873452803e-01,8.706556517721736554e+00,1.440689116290846528e+01,3.962596199216260329e-02,3.559248751349890227e+01,6.213235918263671160e-04,3.686894398791051852e-02,1.666475198790740811e-04,1.538504552374032188e-07,9.992333829264997291e+01
